city,lat_long,lat,lon,weather_json,temp,humidity,cloudiness,wind speed
vostok,"(49.49385801907792, 148.88126865837467)",49.49385801907792,148.88126865837467,"{'coord': {'lon': 148.88, 'lat': 49.49}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 45.24, 'pressure': 1027.56, 'humidity': 86, 'temp_min': 45.24, 'temp_max': 45.24, 'sea_level': 1027.6, 'grnd_level': 1027.56}, 'wind': {'speed': 18.7, 'deg': 176.004}, 'clouds': {'all': 76}, 'dt': 1529434696, 'sys': {'message': 0.0037, 'country': 'RU', 'sunrise': 1529344645, 'sunset': 1529403267}, 'id': 2119701, 'name': 'Vostok', 'cod': 200}",45.24,86,76,18.7
itarema,"(1.4275463279110738, -37.91830493765113)",1.4275463279110738,-37.91830493765113,"{'coord': {'lon': -37.92, 'lat': 1.43}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 82.14, 'pressure': 1027.8, 'humidity': 96, 'temp_min': 82.14, 'temp_max': 82.14, 'sea_level': 1027.8, 'grnd_level': 1027.8}, 'wind': {'speed': 11.32, 'deg': 105.004}, 'clouds': {'all': 20}, 'dt': 1529434696, 'sys': {'message': 0.0044, 'sunrise': 1529396823, 'sunset': 1529440764}, 'id': 0, 'name': '', 'cod': 200}",82.14,96,20,11.32
punta arenas,"(-78.06044325469908, -107.58064368328394)",-78.06044325469908,-107.58064368328394,"{'coord': {'lon': -107.58, 'lat': -78.06}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': -23.34, 'pressure': 839.98, 'humidity': 28, 'temp_min': -23.34, 'temp_max': -23.34, 'sea_level': 1023.71, 'grnd_level': 839.98}, 'wind': {'speed': 16.24, 'deg': 155.504}, 'clouds': {'all': 0}, 'dt': 1529434697, 'sys': {'message': 0.003, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",-23.34,28,0,16.24
hobyo,"(4.774768287713513, 47.710664912256505)",4.774768287713513,47.710664912256505,"{'coord': {'lon': 47.71, 'lat': 4.77}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 77.1, 'pressure': 1013.53, 'humidity': 72, 'temp_min': 77.1, 'temp_max': 77.1, 'sea_level': 1026.38, 'grnd_level': 1013.53}, 'wind': {'speed': 17.47, 'deg': 198.004}, 'clouds': {'all': 8}, 'dt': 1529434698, 'sys': {'message': 0.0035, 'country': 'SO', 'sunrise': 1529375920, 'sunset': 1529420559}, 'id': 50064, 'name': 'Xarardheere', 'cod': 200}",77.1,72,8,17.47
ancud,"(-39.275427238149305, -85.88712291086172)",-39.275427238149305,-85.88712291086172,"{'coord': {'lon': -85.89, 'lat': -39.28}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 51.36, 'pressure': 1040.45, 'humidity': 100, 'temp_min': 51.36, 'temp_max': 51.36, 'sea_level': 1040.53, 'grnd_level': 1040.45}, 'wind': {'speed': 7.74, 'deg': 240.004}, 'clouds': {'all': 0}, 'dt': 1529434699, 'sys': {'message': 0.0037, 'sunrise': 1529413388, 'sunset': 1529447227}, 'id': 0, 'name': '', 'cod': 200}",51.36,100,0,7.74
leh,"(35.413903649653946, 83.20129852143685)",35.413903649653946,83.20129852143685,"{'coord': {'lon': 83.2, 'lat': 35.41}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 19.41, 'pressure': 561.05, 'humidity': 92, 'temp_min': 19.41, 'temp_max': 19.41, 'sea_level': 1017.75, 'grnd_level': 561.05}, 'wind': {'speed': 2.15, 'deg': 356.504}, 'clouds': {'all': 88}, 'dt': 1529434700, 'sys': {'message': 0.0041, 'sunrise': 1529363529, 'sunset': 1529415913}, 'id': 0, 'name': '', 'cod': 200}",19.41,92,88,2.15
mananjary,"(-21.384800443366586, 48.93563502134106)",-21.384800443366586,48.93563502134106,"{'coord': {'lon': 48.94, 'lat': -21.38}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 76.02, 'pressure': 1034.12, 'humidity': 100, 'temp_min': 76.02, 'temp_max': 76.02, 'sea_level': 1034.2, 'grnd_level': 1034.12}, 'wind': {'speed': 9.19, 'deg': 52.5035}, 'clouds': {'all': 0}, 'dt': 1529434700, 'sys': {'message': 0.0161, 'country': 'MG', 'sunrise': 1529378448, 'sunset': 1529417439}, 'id': 1078601, 'name': 'Ampangalana Avaratra', 'cod': 200}",76.02,100,0,9.19
kaka,"(37.93009868820751, 59.244016362025434)",37.93009868820751,59.244016362025434,"{'coord': {'lon': 59.24, 'lat': 37.93}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 79.8, 'pressure': 999.91, 'humidity': 32, 'temp_min': 79.8, 'temp_max': 79.8, 'sea_level': 1020.83, 'grnd_level': 999.91}, 'wind': {'speed': 5.61, 'deg': 269.504}, 'clouds': {'all': 32}, 'dt': 1529434701, 'sys': {'message': 0.003, 'country': 'TM', 'sunrise': 1529368836, 'sunset': 1529422108}, 'id': 162181, 'name': 'Ahal Welaýaty', 'cod': 200}",79.8,32,32,5.61
lata,"(-3.8522408698112542, 166.78585399675268)",-3.8522408698112542,166.78585399675268,"{'coord': {'lon': 166.79, 'lat': -3.85}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 82.23, 'pressure': 1025.77, 'humidity': 100, 'temp_min': 82.23, 'temp_max': 82.23, 'sea_level': 1025.77, 'grnd_level': 1025.77}, 'wind': {'speed': 1.92, 'deg': 205.504}, 'clouds': {'all': 0}, 'dt': 1529434702, 'sys': {'message': 0.0032, 'sunrise': 1529348235, 'sunset': 1529391076}, 'id': 0, 'name': '', 'cod': 200}",82.23,100,0,1.92
gobabis,"(-22.799719625887022, 20.08009237131708)",-22.799719625887022,20.08009237131708,"{'coord': {'lon': 20.08, 'lat': -22.8}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 54.33, 'pressure': 885.94, 'humidity': 32, 'temp_min': 54.33, 'temp_max': 54.33, 'sea_level': 1031.57, 'grnd_level': 885.94}, 'wind': {'speed': 2.82, 'deg': 328.504}, 'clouds': {'all': 0}, 'dt': 1529434703, 'sys': {'message': 0.0045, 'country': 'NA', 'sunrise': 1529385547, 'sunset': 1529424195}, 'id': 3357247, 'name': 'Gobabis', 'cod': 200}",54.33,32,0,2.82
fairbanks,"(65.21966299768465, -143.28472161371832)",65.21966299768465,-143.28472161371832,"{'coord': {'lon': -143.28, 'lat': 65.22}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 63.87, 'pressure': 963.68, 'humidity': 43, 'temp_min': 63.87, 'temp_max': 63.87, 'sea_level': 1025.08, 'grnd_level': 963.68}, 'wind': {'speed': 7.4, 'deg': 264.504}, 'clouds': {'all': 12}, 'dt': 1529434704, 'sys': {'message': 0.0034, 'country': 'US', 'sunrise': 1529403861, 'sunset': 1529484320}, 'id': 5878364, 'name': 'Woodchopper Creek', 'cod': 200}",63.87,43,12,7.4
agdas,"(40.831180665639465, 47.462973072933664)",40.831180665639465,47.462973072933664,"{'coord': {'lon': 47.46, 'lat': 40.83}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 73.14, 'pressure': 991.72, 'humidity': 49, 'temp_min': 73.14, 'temp_max': 73.14, 'sea_level': 1025.17, 'grnd_level': 991.72}, 'wind': {'speed': 5.84, 'deg': 136.004}, 'clouds': {'all': 36}, 'dt': 1529434705, 'sys': {'message': 0.0029, 'country': 'AZ', 'sunrise': 1529371106, 'sunset': 1529425494}, 'id': 587378, 'name': 'Agdas', 'cod': 200}",73.14,49,36,5.84
kapustin yar,"(49.08348988907383, 46.306334178502)",49.08348988907383,46.306334178502,"{'coord': {'lon': 46.31, 'lat': 49.08}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 74.4, 'pressure': 1021.96, 'humidity': 50, 'temp_min': 74.4, 'temp_max': 74.4, 'sea_level': 1024.76, 'grnd_level': 1021.96}, 'wind': {'speed': 3.94, 'deg': 276.504}, 'clouds': {'all': 0}, 'dt': 1529434705, 'sys': {'message': 0.0027, 'country': 'RU', 'sunrise': 1529369386, 'sunset': 1529427767}, 'id': 563495, 'name': 'Elton', 'cod': 200}",74.4,50,0,3.94
hermanus,"(-67.71469709504805, 4.1190061825634245)",-67.71469709504805,4.1190061825634245,"{'coord': {'lon': 4.12, 'lat': -67.71}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 14.37, 'pressure': 1011.34, 'humidity': 100, 'temp_min': 14.37, 'temp_max': 14.37, 'sea_level': 1011.3, 'grnd_level': 1011.34}, 'wind': {'speed': 9.08, 'deg': 191.504}, 'clouds': {'all': 24}, 'dt': 1529434706, 'sys': {'message': 0.0036, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",14.37,100,24,9.08
tessalit,"(21.160763977131836, -0.8424714130863151)",21.160763977131836,-0.8424714130863151,"{'coord': {'lon': -0.84, 'lat': 21.16}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 109.14, 'pressure': 976.4, 'humidity': 8, 'temp_min': 109.14, 'temp_max': 109.14, 'sea_level': 1017.59, 'grnd_level': 976.4}, 'wind': {'speed': 9.64, 'deg': 34.5035}, 'clouds': {'all': 48}, 'dt': 1529434707, 'sys': {'message': 0.0035, 'sunrise': 1529385734, 'sunset': 1529434052}, 'id': 0, 'name': '', 'cod': 200}",109.14,8,48,9.64
northam,"(-32.38142681523496, 119.1204842584915)",-32.38142681523496,119.1204842584915,"{'coord': {'lon': 119.12, 'lat': -32.38}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 51.09, 'pressure': 987.51, 'humidity': 99, 'temp_min': 51.09, 'temp_max': 51.09, 'sea_level': 1040.45, 'grnd_level': 987.51}, 'wind': {'speed': 9.19, 'deg': 289.504}, 'rain': {'3h': 0.1125}, 'clouds': {'all': 88}, 'dt': 1529434708, 'sys': {'message': 0.0039, 'country': 'AU', 'sunrise': 1529363055, 'sunset': 1529399140}, 'id': 7839523, 'name': 'Kondinin', 'cod': 200}",51.09,99,88,9.19
balasinor,"(22.87576411288306, 73.36238692178452)",22.87576411288306,73.36238692178452,"{'coord': {'lon': 73.36, 'lat': 22.88}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 80.34, 'pressure': 1006.23, 'humidity': 82, 'temp_min': 80.34, 'temp_max': 80.34, 'sea_level': 1015.24, 'grnd_level': 1006.23}, 'wind': {'speed': 5.73, 'deg': 175.504}, 'rain': {'3h': 2.5475}, 'clouds': {'all': 48}, 'dt': 1529434709, 'sys': {'message': 0.0028, 'country': 'IN', 'sunrise': 1529367709, 'sunset': 1529416456}, 'id': 1254624, 'name': 'Thasra', 'cod': 200}",80.34,82,48,5.73
harper,"(2.6627782010708927, -10.348013867670176)",2.6627782010708927,-10.348013867670176,"{'coord': {'lon': -10.35, 'lat': 2.66}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 79.08, 'pressure': 1028.29, 'humidity': 100, 'temp_min': 79.08, 'temp_max': 79.08, 'sea_level': 1028.33, 'grnd_level': 1028.29}, 'wind': {'speed': 11.88, 'deg': 197.504}, 'clouds': {'all': 92}, 'dt': 1529434710, 'sys': {'message': 0.004, 'sunrise': 1529390077, 'sunset': 1529434274}, 'id': 0, 'name': '', 'cod': 200}",79.08,100,92,11.88
airai,"(17.860470180810182, 150.46536665068595)",17.860470180810182,150.46536665068595,"{'coord': {'lon': 150.47, 'lat': 17.86}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 83.76, 'pressure': 1027.96, 'humidity': 99, 'temp_min': 83.76, 'temp_max': 83.76, 'sea_level': 1027.92, 'grnd_level': 1027.96}, 'wind': {'speed': 13.44, 'deg': 85.5035}, 'clouds': {'all': 44}, 'dt': 1529434710, 'sys': {'message': 0.0032, 'sunrise': 1529349812, 'sunset': 1529397334}, 'id': 0, 'name': '', 'cod': 200}",83.76,99,44,13.44
alice springs,"(-21.0381994437316, 131.69806010083465)",-21.0381994437316,131.69806010083465,"{'coord': {'lon': 131.7, 'lat': -21.04}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 41.46, 'pressure': 978.19, 'humidity': 39, 'temp_min': 41.46, 'temp_max': 41.46, 'sea_level': 1036.72, 'grnd_level': 978.19}, 'wind': {'speed': 7.29, 'deg': 124.004}, 'clouds': {'all': 0}, 'dt': 1529434711, 'sys': {'message': 0.0039, 'sunrise': 1529358542, 'sunset': 1529397615}, 'id': 0, 'name': '', 'cod': 200}",41.46,39,0,7.29
arman,"(56.20843682239175, 148.64206442055428)",56.20843682239175,148.64206442055428,"{'coord': {'lon': 148.64, 'lat': 56.21}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 39.84, 'pressure': 1028.04, 'humidity': 100, 'temp_min': 39.84, 'temp_max': 39.84, 'sea_level': 1028, 'grnd_level': 1028.04}, 'wind': {'speed': 18.25, 'deg': 141.004}, 'rain': {'3h': 0.1625}, 'clouds': {'all': 92}, 'dt': 1529434712, 'sys': {'message': 0.0046, 'sunrise': 1529342203, 'sunset': 1529405827}, 'id': 0, 'name': '', 'cod': 200}",39.84,100,92,18.25
khonuu,"(68.35543281109642, 143.09445644542052)",68.35543281109642,143.09445644542052,"{'coord': {'lon': 143.09, 'lat': 68.36}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 55.77, 'pressure': 1014.91, 'humidity': 34, 'temp_min': 55.77, 'temp_max': 55.77, 'sea_level': 1025.41, 'grnd_level': 1014.91}, 'wind': {'speed': 7.18, 'deg': 108.004}, 'clouds': {'all': 0}, 'dt': 1529434713, 'sys': {'message': 0.0122, 'country': 'RU', 'sunrise': 0, 'sunset': 0}, 'id': 2126785, 'name': 'Belaya Gora', 'cod': 200}",55.77,34,0,7.18
new norfolk,"(-87.11014131593171, 128.47884458411846)",-87.11014131593171,128.47884458411846,"{'coord': {'lon': 128.48, 'lat': -87.11}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': -38.1, 'pressure': 683.05, 'humidity': 0, 'temp_min': -38.1, 'temp_max': -38.1, 'sea_level': 1046.85, 'grnd_level': 683.05}, 'wind': {'speed': 16.8, 'deg': 169.504}, 'clouds': {'all': 32}, 'dt': 1529434714, 'sys': {'message': 0.0038, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",-38.1,0,32,16.8
sorland,"(67.29584358748241, 10.099840110441505)",67.29584358748241,10.099840110441505,"{'coord': {'lon': 10.1, 'lat': 67.3}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 49.56, 'pressure': 1003.4, 'humidity': 96, 'temp_min': 49.56, 'temp_max': 49.56, 'sea_level': 1003.4, 'grnd_level': 1003.4}, 'wind': {'speed': 19.71, 'deg': 176.504}, 'rain': {'3h': 0.2175}, 'clouds': {'all': 76}, 'dt': 1529434715, 'sys': {'message': 0.0032, 'country': 'NO', 'sunrise': 0, 'sunset': 0}, 'id': 3141198, 'name': 'Røst', 'cod': 200}",49.56,96,76,19.71
luau,"(-11.432106838043211, 22.34190381503305)",-11.432106838043211,22.34190381503305,"{'coord': {'lon': 22.34, 'lat': -11.43}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 67.83, 'pressure': 904.42, 'humidity': 42, 'temp_min': 67.83, 'temp_max': 67.83, 'sea_level': 1026.02, 'grnd_level': 904.42}, 'wind': {'speed': 5.28, 'deg': 133.504}, 'clouds': {'all': 8}, 'dt': 1529434715, 'sys': {'message': 0.0026, 'country': 'AO', 'sunrise': 1529383709, 'sunset': 1529424948}, 'id': 876177, 'name': 'Luau', 'cod': 200}",67.83,42,8,5.28
mahibadhoo,"(3.9292546047775545, 62.95885265458443)",3.9292546047775545,62.95885265458443,"{'coord': {'lon': 62.96, 'lat': 3.93}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 81.6, 'pressure': 1024.8, 'humidity': 100, 'temp_min': 81.6, 'temp_max': 81.6, 'sea_level': 1024.84, 'grnd_level': 1024.8}, 'wind': {'speed': 11.77, 'deg': 247.504}, 'clouds': {'all': 80}, 'dt': 1529434716, 'sys': {'message': 0.0041, 'sunrise': 1529372347, 'sunset': 1529416810}, 'id': 0, 'name': '', 'cod': 200}",81.6,100,80,11.77
suzu,"(38.219725627548485, 137.2229267241375)",38.219725627548485,137.2229267241375,"{'coord': {'lon': 137.22, 'lat': 38.22}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 68.1, 'pressure': 1018.96, 'humidity': 96, 'temp_min': 68.1, 'temp_max': 68.1, 'sea_level': 1019.05, 'grnd_level': 1018.96}, 'wind': {'speed': 9.98, 'deg': 196.504}, 'clouds': {'all': 92}, 'dt': 1529434717, 'sys': {'message': 0.0039, 'country': 'JP', 'sunrise': 1529350066, 'sunset': 1529403443}, 'id': 1848976, 'name': 'Wajima', 'cod': 200}",68.1,96,92,9.98
almaznyy,"(62.090734071438106, 114.60182488306793)",62.090734071438106,114.60182488306793,"{'coord': {'lon': 114.6, 'lat': 62.09}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 59.73, 'pressure': 974.13, 'humidity': 79, 'temp_min': 59.73, 'temp_max': 59.73, 'sea_level': 1015.84, 'grnd_level': 974.13}, 'wind': {'speed': 2.71, 'deg': 341.504}, 'clouds': {'all': 12}, 'dt': 1529434718, 'sys': {'message': 0.0046, 'country': 'RU', 'sunrise': 1529346562, 'sunset': 1529417813}, 'id': 2027859, 'name': 'Almaznyy', 'cod': 200}",59.73,79,12,2.71
yershov,"(51.18512983922156, 48.12173788111596)",51.18512983922156,48.12173788111596,"{'coord': {'lon': 48.12, 'lat': 51.19}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 72.42, 'pressure': 1014.51, 'humidity': 40, 'temp_min': 72.42, 'temp_max': 72.42, 'sea_level': 1024.15, 'grnd_level': 1014.51}, 'wind': {'speed': 5.17, 'deg': 329.004}, 'clouds': {'all': 0}, 'dt': 1529434718, 'sys': {'message': 0.0144, 'country': 'RU', 'sunrise': 1529368297, 'sunset': 1529427987}, 'id': 467120, 'name': 'Yershov', 'cod': 200}",72.42,40,0,5.17
kaitangata,"(-74.50454756936217, 177.31709591570188)",-74.50454756936217,177.31709591570188,"{'coord': {'lon': 177.32, 'lat': -74.5}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 5.82, 'pressure': 998.05, 'humidity': 89, 'temp_min': 5.82, 'temp_max': 5.82, 'sea_level': 998.09, 'grnd_level': 998.05}, 'wind': {'speed': 20.71, 'deg': 172.504}, 'clouds': {'all': 56}, 'dt': 1529434719, 'sys': {'message': 0.0031, 'sunrise': 0, 'sunset': 0}, 'id': 0, 'name': '', 'cod': 200}",5.82,89,56,20.71
shu,"(43.477700401273125, 73.83241078971588)",43.477700401273125,73.83241078971588,"{'coord': {'lon': 73.83, 'lat': 43.48}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 74.4, 'pressure': 954.84, 'humidity': 35, 'temp_min': 74.4, 'temp_max': 74.4, 'sea_level': 1019.21, 'grnd_level': 954.84}, 'wind': {'speed': 9.53, 'deg': 332.504}, 'clouds': {'all': 64}, 'dt': 1529434720, 'sys': {'message': 0.0034, 'country': 'KZ', 'sunrise': 1529364212, 'sunset': 1529419729}, 'id': 1519030, 'name': 'Shu', 'cod': 200}",74.4,35,64,9.53
kavieng,"(9.828360038058037, 153.3784033564035)",9.828360038058037,153.3784033564035,"{'coord': {'lon': 153.38, 'lat': 9.83}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 82.32, 'pressure': 1024.23, 'humidity': 100, 'temp_min': 82.32, 'temp_max': 82.32, 'sea_level': 1024.23, 'grnd_level': 1024.23}, 'wind': {'speed': 15.23, 'deg': 74.0035}, 'rain': {'3h': 0.88}, 'clouds': {'all': 48}, 'dt': 1529434721, 'sys': {'message': 0.0414, 'sunrise': 1529350016, 'sunset': 1529395733}, 'id': 0, 'name': '', 'cod': 200}",82.32,100,48,15.23
cabo san lucas,"(12.406584575906805, -122.32177464220194)",12.406584575906805,-122.32177464220194,"{'coord': {'lon': -122.32, 'lat': 12.41}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 78.54, 'pressure': 1028.04, 'humidity': 100, 'temp_min': 78.54, 'temp_max': 78.54, 'sea_level': 1028.17, 'grnd_level': 1028.04}, 'wind': {'speed': 11.43, 'deg': 41.5035}, 'rain': {'3h': 0.12}, 'clouds': {'all': 80}, 'dt': 1529434722, 'sys': {'message': 0.0033, 'sunrise': 1529415911, 'sunset': 1529462194}, 'id': 0, 'name': '', 'cod': 200}",78.54,100,80,11.43
port augusta,"(-31.82178071463953, 138.00544091815397)",-31.82178071463953,138.00544091815397,"{'coord': {'lon': 138.01, 'lat': -31.82}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 37.77, 'pressure': 1007.53, 'humidity': 80, 'temp_min': 37.77, 'temp_max': 37.77, 'sea_level': 1039.59, 'grnd_level': 1007.53}, 'wind': {'speed': 4.27, 'deg': 44.0035}, 'clouds': {'all': 88}, 'dt': 1529434722, 'sys': {'message': 0.0428, 'country': 'AU', 'sunrise': 1529358438, 'sunset': 1529394688}, 'id': 2069974, 'name': 'Hawker', 'cod': 200}",37.77,80,88,4.27
sisimiut,"(64.7100613122659, -58.2953478003855)",64.7100613122659,-58.2953478003855,"{'coord': {'lon': -58.3, 'lat': 64.71}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 33.36, 'pressure': 1015.4, 'humidity': 93, 'temp_min': 33.36, 'temp_max': 33.36, 'sea_level': 1015.44, 'grnd_level': 1015.4}, 'wind': {'speed': 11.99, 'deg': 147.004}, 'clouds': {'all': 80}, 'dt': 1529434723, 'sys': {'message': 0.0032, 'sunrise': 1529384657, 'sunset': 1529462726}, 'id': 0, 'name': '', 'cod': 200}",33.36,93,80,11.99
